prob,wnid_words,wnid,Class,key
0.904300332069397,German short-haired pointer,n02100236,dog,9184
0.1992160975933075,lynx,,,1119
0.9206782579421997,Samoyed,n02111889,dog,9402
0.8046658635139465,Doberman,n02107142,dog,9048
0.5646553635597229,Saint Bernard,n02109525,dog,7803
0.4054868519306183,Egyptian cat,n02124075,cat,12415
0.936776340007782,beagle,n02088364,dog,4980
0.69695645570755,Scotch terrier,n02097298,dog,3483
0.7677905559539795,Leonberg,n02111129,dog,7884
0.7813994884490967,Rhodesian ridgeback,n02087394,dog,8356
0.23415932059288025,Egyptian cat,n02124075,cat,6907
0.3704218566417694,soccer ball,,,11849
0.19073006510734558,muzzle,,,554
0.8198595643043518,German shepherd,n02106662,dog,8780
0.4204150438308716,Labrador retriever,n02099712,dog,6296
0.2963108718395233,American Staffordshire terrier,n02093428,dog,2822
0.4610805809497833,Egyptian cat,n02124075,cat,10110
0.5906544327735901,Border collie,n02106166,dog,1341
0.06709285825490952,hamster,,,1267
0.6452904939651489,German shepherd,n02106662,dog,11767
0.8091916441917419,tabby,n02122878,cat,9552
0.8091916441917419,tabby,n02123045,cat,5473
0.49654603004455566,Border terrier,n02093754,dog,10601
0.876471221446991,Siamese cat,n02123597,cat,7645
0.9365036487579346,Egyptian cat,n02124075,cat,8573
0.41209328174591064,Egyptian cat,n02124075,cat,761
0.4859229326248169,Egyptian cat,n02124075,cat,1920
0.4470304250717163,Egyptian cat,n02124075,cat,3505
0.0819144919514656,curly-coated retriever,n02099429,dog,208
0.35911446809768677,beagle,n02088364,dog,1881
0.12562690675258636,Labrador retriever,n02099712,dog,7896
0.3296877145767212,Egyptian cat,n02124075,cat,2917
0.19441042840480804,tiger cat,n02123159,cat,13
0.6097633838653564,Rhodesian ridgeback,n02087394,dog,4625
0.27984505891799927,tiger cat,n02123159,cat,4408
0.19205492734909058,Tibetan mastiff,n02108551,dog,9323
0.23477758467197418,tabby,n02122878,cat,11468
0.23477758467197418,tabby,n02123045,cat,3677
0.16670212149620056,tabby,n02122878,cat,1863
0.16670212149620056,tabby,n02123045,cat,11898
0.955416202545166,boxer,n02108089,dog,3304
0.6361002922058105,English foxhound,n02089973,dog,6511
0.23755086958408356,Egyptian cat,n02124075,cat,6720
0.11712391674518585,tabby,n02122878,cat,9393
0.11712391674518585,tabby,n02123045,cat,4306
0.865074098110199,Persian cat,n02123394,cat,369
0.9124152660369873,Persian cat,n02123394,cat,6336
0.18376289308071136,tiger cat,n02123159,cat,8718
0.6736751198768616,tabby,n02122878,cat,5760
0.6736751198768616,tabby,n02123045,cat,6011
0.1618199497461319,bluetick,n02088632,dog,9894
0.7269338369369507,Rottweiler,n02106550,dog,8018
0.9973949193954468,hand blower,,,5061
0.2748574912548065,tabby,n02122878,cat,9626
0.2748574912548065,tabby,n02123045,cat,10151
0.7822974920272827,tabby,n02122878,cat,5745
0.7822974920272827,tabby,n02123045,cat,3748
0.6403413414955139,Staffordshire bullterrier,n02093256,dog,8121
0.29311153292655945,German short-haired pointer,n02100236,dog,2054
0.5575645565986633,flat-coated retriever,n02099267,dog,4233
0.33047008514404297,tabby,n02122878,cat,7806
0.33047008514404297,tabby,n02123045,cat,4685
0.9343245625495911,Pekinese,n02086079,dog,10799
0.9015289545059204,tabby,n02122878,cat,5695
0.9015289545059204,tabby,n02123045,cat,4481
0.40023064613342285,bloodhound,n02088466,dog,7160
0.41892945766448975,Egyptian cat,n02124075,cat,11767
0.8722740411758423,tabby,n02122878,cat,1815
0.8722740411758423,tabby,n02123045,cat,1570
0.644290566444397,tabby,n02122878,cat,854
0.644290566444397,tabby,n02123045,cat,9230
0.4333881735801697,Egyptian cat,n02124075,cat,10309
0.5554066896438599,shoji,,,4034
0.40309858322143555,kelpie,n02105412,dog,3531
0.06714251637458801,china cabinet,,,11720
0.639746367931366,Egyptian cat,n02124075,cat,8170
0.6055000424385071,Maltese dog,n02085936,dog,5724
0.6477869749069214,tabby,n02122878,cat,4779
0.6477869749069214,tabby,n02123045,cat,12317
0.26409173011779785,Persian cat,n02123394,cat,10161
0.39872151613235474,tabby,n02122878,cat,6905
0.39872151613235474,tabby,n02123045,cat,3217
0.8363485932350159,tabby,n02122878,cat,9844
0.8363485932350159,tabby,n02123045,cat,6099
0.6305798888206482,tabby,n02122878,cat,2660
0.6305798888206482,tabby,n02123045,cat,236
0.2508988678455353,Border collie,n02106166,dog,2547
0.5172555446624756,Egyptian cat,n02124075,cat,4742
0.22351406514644623,Persian cat,n02123394,cat,12037
0.2518523633480072,malamute,n02110063,dog,2085
0.7656121850013733,American Staffordshire terrier,n02093428,dog,480
0.2545085847377777,tabby,n02122878,cat,3911
0.2545085847377777,tabby,n02123045,cat,8278
0.5010181665420532,tabby,n02122878,cat,12486
0.5010181665420532,tabby,n02123045,cat,8649
0.47716981172561646,Tibetan mastiff,n02108551,dog,11125
0.2510332465171814,cairn,n02096177,dog,2473
0.4212286174297333,tabby,n02122878,cat,613
0.4212286174297333,tabby,n02123045,cat,1965
0.7122687697410583,tabby,n02122878,cat,1969
0.7122687697410583,tabby,n02123045,cat,6438
0.729367733001709,American Staffordshire terrier,n02093428,dog,3708
0.3515797257423401,tabby,n02122878,cat,5929
0.3515797257423401,tabby,n02123045,cat,827
0.2387424111366272,Labrador retriever,n02099712,dog,7952
0.19710229337215424,dingo,,,1919
0.37802931666374207,collie,n02106030,dog,6301
0.9662551879882812,Weimaraner,n02092339,dog,11168
0.23210634291172028,hamper,,,4148
0.9105972647666931,Labrador retriever,n02099712,dog,11354
0.18444110453128815,Brabancon griffon,n02112706,dog,2944
0.4047492444515228,tabby,n02122878,cat,2648
0.4047492444515228,tabby,n02123045,cat,9419
0.2056366503238678,Rhodesian ridgeback,n02087394,dog,334
0.7370521426200867,Great Dane,n02109047,dog,1024
0.4503796696662903,American Staffordshire terrier,n02093428,dog,11827
0.9218339920043945,Norwich terrier,n02094258,dog,5605
0.3150205910205841,Border collie,n02106166,dog,12082
0.537689208984375,Great Pyrenees,n02111500,dog,7597
0.8869284391403198,chow,n02112137,dog,10776
0.6514326930046082,Walker hound,n02089867,dog,10440
0.27472615242004395,Egyptian cat,n02124075,cat,3041
0.6233640313148499,dishwasher,,,7416
0.6714712977409363,boxer,n02108089,dog,2494
0.6761613488197327,Egyptian cat,n02124075,cat,797
0.1919209212064743,bow tie,,,8424
0.9733445048332214,boxer,n02108089,dog,641
0.8182268142700195,bluetick,n02088632,dog,7784
0.4684244990348816,flat-coated retriever,n02099267,dog,2572
0.9750210046768188,German short-haired pointer,n02100236,dog,9039
0.3068683445453644,Great Dane,n02109047,dog,5144
0.30588963627815247,Egyptian cat,n02124075,cat,3347
0.2176753431558609,indri,,,7382
0.6727848052978516,Egyptian cat,n02124075,cat,5512
0.7534530758857727,Egyptian cat,n02124075,cat,2104
0.5248035192489624,American Staffordshire terrier,n02093428,dog,6064
0.7960489392280579,American Staffordshire terrier,n02093428,dog,6768
0.34422755241394043,dingo,,,12204
0.24011997878551483,Egyptian cat,n02124075,cat,9755
0.37285423278808594,Staffordshire bullterrier,n02093256,dog,2910
0.17206992208957672,bull mastiff,n02108422,dog,7156
0.5530335307121277,Egyptian cat,n02124075,cat,2064
0.4073215425014496,Egyptian cat,n02124075,cat,9490
0.38223424553871155,Rhodesian ridgeback,n02087394,dog,6293
0.26754850149154663,Egyptian cat,n02124075,cat,6583
0.36079642176628113,Egyptian cat,n02124075,cat,4709
0.8907209634780884,kelpie,n02105412,dog,2285
0.11231812089681625,Irish setter,n02100877,dog,9198
0.9635821580886841,Labrador retriever,n02099712,dog,6277
0.3775956332683563,Egyptian cat,n02124075,cat,6018
0.15608353912830353,shopping cart,,,10997
0.13606399297714233,tiger cat,n02123159,cat,4065
0.2496696263551712,Egyptian cat,n02124075,cat,6836
0.24135278165340424,kelpie,n02105412,dog,624
0.35879573225975037,shopping basket,,,9771
0.9257045984268188,Persian cat,n02123394,cat,4272
0.5427767634391785,Persian cat,n02123394,cat,9449
0.2478543072938919,tabby,n02122878,cat,4465
0.2478543072938919,tabby,n02123045,cat,6646
0.3361387848854065,quilt,,,6758
0.7241256237030029,American Staffordshire terrier,n02093428,dog,11450
0.19243362545967102,Tibetan mastiff,n02108551,dog,12390
0.5445058345794678,beagle,n02088364,dog,3549
0.41500791907310486,Great Dane,n02109047,dog,2149
0.25421392917633057,toy poodle,n02113624,dog,340
0.30217424035072327,Irish wolfhound,n02090721,dog,7981
0.7842494249343872,Egyptian cat,n02124075,cat,6107
0.3243906497955322,kelpie,n02105412,dog,6875
0.6663515567779541,Persian cat,n02123394,cat,4052
0.3971293568611145,tiger cat,n02123159,cat,10821
0.16577693819999695,Egyptian cat,n02124075,cat,9876
0.8568248152732849,tabby,n02122878,cat,10488
0.8568248152732849,tabby,n02123045,cat,5945
0.6967552900314331,tabby,n02122878,cat,10009
0.6967552900314331,tabby,n02123045,cat,96
0.30486544966697693,Appenzeller,n02107908,dog,11273
0.3227561414241791,beagle,n02088364,dog,2168
0.5558438301086426,flat-coated retriever,n02099267,dog,9998
0.4179832637310028,redbone,n02090379,dog,4064
0.599679708480835,tiger cat,n02123159,cat,4017
0.7910646200180054,Egyptian cat,n02124075,cat,4661
0.81712406873703,American Staffordshire terrier,n02093428,dog,6173
0.9384307265281677,Great Pyrenees,n02111500,dog,6315
0.41920697689056396,Angora,n02123478,cat,5012
0.630217969417572,tabby,n02122878,cat,10884
0.630217969417572,tabby,n02123045,cat,4842
0.27587890625,Ibizan hound,n02091244,dog,2196
0.21728815138339996,Egyptian cat,n02124075,cat,9530
0.9725430607795715,boxer,n02108089,dog,3559
0.24705319106578827,street sign,,,7603
0.26819711923599243,Saint Bernard,n02109525,dog,9882
0.88238924741745,golden retriever,n02099601,dog,5332
0.19179736077785492,Egyptian cat,n02124075,cat,3801
0.7521217465400696,tabby,n02122878,cat,3781
0.7521217465400696,tabby,n02123045,cat,1971
0.25267863273620605,Persian cat,n02123394,cat,12139
0.46071043610572815,Staffordshire bullterrier,n02093256,dog,11256
0.5059241056442261,lynx,,,8327
0.46528899669647217,Rottweiler,n02106550,dog,1328
0.2537268400192261,window screen,,,988
0.960365355014801,Maltese dog,n02085936,dog,6234
0.46466946601867676,Shetland sheepdog,n02105855,dog,6260
0.654607892036438,English springer,n02102040,dog,823
0.32955503463745117,Samoyed,n02111889,dog,6005
0.5598700046539307,Egyptian cat,n02124075,cat,11733
0.44355112314224243,Labrador retriever,n02099712,dog,4010
0.10127978771924973,capuchin,,,2060
0.9590319395065308,Tibetan mastiff,n02108551,dog,9705
0.9265803694725037,tabby,n02122878,cat,4944
0.9265803694725037,tabby,n02123045,cat,9153
0.7170886993408203,collie,n02106030,dog,11836
0.4429265856742859,backpack,,,8206
0.5949816107749939,Egyptian cat,n02124075,cat,1437
0.7021946907043457,Staffordshire bullterrier,n02093256,dog,11050
0.8537333607673645,tabby,n02122878,cat,12208
0.8537333607673645,tabby,n02123045,cat,5972
0.2895990014076233,Egyptian cat,n02124075,cat,5765
0.17111007869243622,bookcase,,,2079
0.8047516345977783,tabby,n02122878,cat,133
0.8047516345977783,tabby,n02123045,cat,3847
0.5610737204551697,Siamese cat,n02123597,cat,11574
0.09138399362564087,quilt,,,11259
0.5458934903144836,Lhasa,n02098413,dog,9299
0.6467983722686768,Egyptian cat,n02124075,cat,107
0.1717052012681961,dingo,,,8611
0.4199451208114624,Egyptian cat,n02124075,cat,2403
0.7724245190620422,tabby,n02122878,cat,1065
0.7724245190620422,tabby,n02123045,cat,10763
0.5179831981658936,Yorkshire terrier,n02094433,dog,5976
0.9085690379142761,American Staffordshire terrier,n02093428,dog,9689
0.32708123326301575,Border terrier,n02093754,dog,6694
0.952552855014801,Pekinese,n02086079,dog,11287
0.6406381130218506,papillon,n02086910,dog,10986
0.2909490168094635,curly-coated retriever,n02099429,dog,6737
0.7686281204223633,tabby,n02122878,cat,5957
0.7686281204223633,tabby,n02123045,cat,2560
0.44799864292144775,Rhodesian ridgeback,n02087394,dog,4945
0.47815030813217163,Saint Bernard,n02109525,dog,6483
0.9268360733985901,Pekinese,n02086079,dog,547
0.6330240368843079,doormat,,,8940
0.5058357119560242,Rottweiler,n02106550,dog,11260
0.8375994563102722,German short-haired pointer,n02100236,dog,2248
0.5466625690460205,quilt,,,1273
0.36252832412719727,Egyptian cat,n02124075,cat,3369
0.24000857770442963,Persian cat,n02123394,cat,1224
0.5116322040557861,otterhound,n02091635,dog,8716
0.3640449047088623,basset,n02088238,dog,5458
0.10916979610919952,Angora,n02123478,cat,8577
0.24964424967765808,Saint Bernard,n02109525,dog,515
0.6901652216911316,Persian cat,n02123394,cat,856
0.8698981404304504,Persian cat,n02123394,cat,6273
0.4689059853553772,Siamese cat,n02123597,cat,8771
0.26912662386894226,flat-coated retriever,n02099267,dog,10144
0.19517122209072113,Egyptian cat,n02124075,cat,3991
0.820455014705658,Border collie,n02106166,dog,2812
0.28977465629577637,beagle,n02088364,dog,4571
0.3840245306491852,Egyptian cat,n02124075,cat,8371
0.5909848809242249,Siamese cat,n02123597,cat,7392
0.8350400924682617,American Staffordshire terrier,n02093428,dog,1361
0.9689837098121643,dalmatian,n02110341,dog,4318
0.8396943807601929,cougar,,,11493
0.4922512471675873,toy poodle,n02113624,dog,5909
0.460187703371048,miniature schnauzer,n02097047,dog,11108
0.4621584117412567,tiger cat,n02123159,cat,2790
0.5231916904449463,Siamese cat,n02123597,cat,10533
0.5117899179458618,English springer,n02102040,dog,5949
0.5157129764556885,window screen,,,10687
0.20752699673175812,silky terrier,n02097658,dog,7955
0.4130125939846039,Labrador retriever,n02099712,dog,8249
0.3873476982116699,tabby,n02122878,cat,6143
0.3873476982116699,tabby,n02123045,cat,10695
0.2514227032661438,Labrador retriever,n02099712,dog,9237
0.35379558801651,Labrador retriever,n02099712,dog,9864
0.9203582406044006,Persian cat,n02123394,cat,9099
0.6885324716567993,Chihuahua,n02085620,dog,5104
0.13334055244922638,refrigerator,,,41
0.3634491264820099,refrigerator,,,4886
0.9158371686935425,tabby,n02122878,cat,7768
0.9158371686935425,tabby,n02123045,cat,5062
0.3737245202064514,lynx,,,11694
0.5512083768844604,Labrador retriever,n02099712,dog,12382
0.38901105523109436,kelpie,n02105412,dog,7248
0.3894636332988739,tabby,n02122878,cat,527
0.3894636332988739,tabby,n02123045,cat,5313
0.14794085919857025,crib,,,5642
0.28394144773483276,Walker hound,n02089867,dog,11819
0.39996516704559326,tabby,n02122878,cat,7639
0.39996516704559326,tabby,n02123045,cat,4338
0.27791622281074524,tiger cat,n02123159,cat,7724
0.8069642186164856,Lakeland terrier,n02095570,dog,4204
0.8713667988777161,Persian cat,n02123394,cat,12320
0.38023805618286133,kelpie,n02105412,dog,11009
0.9081761837005615,toy terrier,n02087046,dog,6894
0.8364701867103577,otterhound,n02091635,dog,10702
0.49578285217285156,Persian cat,n02123394,cat,537
0.9617336988449097,Weimaraner,n02092339,dog,6153
0.9248629808425903,Shetland sheepdog,n02105855,dog,3339
0.409746378660202,Persian cat,n02123394,cat,2781
0.17849880456924438,Egyptian cat,n02124075,cat,1955
0.8073030710220337,tabby,n02122878,cat,4041
0.8073030710220337,tabby,n02123045,cat,8576
0.13706089556217194,Egyptian cat,n02124075,cat,1614
0.57024085521698,kelpie,n02105412,dog,9455
0.49357980489730835,Staffordshire bullterrier,n02093256,dog,2905
0.5422907471656799,Rottweiler,n02106550,dog,4855
0.6864215135574341,Egyptian cat,n02124075,cat,103
0.11383657157421112,polecat,,,2536
0.27450281381607056,Persian cat,n02123394,cat,7923
0.8108029365539551,Labrador retriever,n02099712,dog,5082
0.5690602660179138,Egyptian cat,n02124075,cat,1989
0.5098282694816589,Eskimo dog,n02109961,dog,5472
0.43161848187446594,Ibizan hound,n02091244,dog,7634
0.7495219111442566,German short-haired pointer,n02100236,dog,8917
0.7285197973251343,Egyptian cat,n02124075,cat,9535
0.6440911293029785,Great Pyrenees,n02111500,dog,2090
0.9365172386169434,Labrador retriever,n02099712,dog,8734
0.7779603004455566,Shih-Tzu,n02086240,dog,9783
0.35704007744789124,Scotch terrier,n02097298,dog,5877
0.9570941925048828,Labrador retriever,n02099712,dog,8817
0.29315194487571716,American Staffordshire terrier,n02093428,dog,5742
0.6319554448127747,Egyptian cat,n02124075,cat,8067
0.5138710737228394,Siberian husky,n02110185,dog,131
0.49043577909469604,tabby,n02122878,cat,1862
0.49043577909469604,tabby,n02123045,cat,10250
0.2220865786075592,Egyptian cat,n02124075,cat,6200
0.6586866974830627,Labrador retriever,n02099712,dog,1328
0.854110062122345,tabby,n02122878,cat,10031
0.854110062122345,tabby,n02123045,cat,12086
0.2358105629682541,Persian cat,n02123394,cat,12367
0.679366409778595,bluetick,n02088632,dog,2617
0.17451529204845428,Egyptian cat,n02124075,cat,529
0.6178157925605774,Egyptian cat,n02124075,cat,5186
0.8992093205451965,Egyptian cat,n02124075,cat,10592
0.5611662864685059,tabby,n02122878,cat,2512
0.5611662864685059,tabby,n02123045,cat,6357
0.1735057681798935,Egyptian cat,n02124075,cat,4924
0.7420523166656494,toy terrier,n02087046,dog,1952
0.07639756053686142,Egyptian cat,n02124075,cat,3980
0.4902802109718323,tabby,n02122878,cat,10224
0.4902802109718323,tabby,n02123045,cat,11205
0.47528499364852905,Egyptian cat,n02124075,cat,11718
0.7637849450111389,Tibetan mastiff,n02108551,dog,5378
0.5264533162117004,bucket,,,1174
0.3474395275115967,tiger cat,n02123159,cat,7826
0.2859481871128082,Egyptian cat,n02124075,cat,3245
0.6050305366516113,Italian greyhound,n02091032,dog,9060
0.7298230528831482,German shepherd,n02106662,dog,559
0.8870190978050232,Siamese cat,n02123597,cat,7516
0.7937801480293274,Egyptian cat,n02124075,cat,8746
0.8924694657325745,Persian cat,n02123394,cat,9767
0.9518222808837891,Labrador retriever,n02099712,dog,455
0.5666213631629944,Siberian husky,n02110185,dog,6671
0.583651065826416,tabby,n02122878,cat,10556
0.583651065826416,tabby,n02123045,cat,9447
0.36886730790138245,Siamese cat,n02123597,cat,10686
0.13929015398025513,Egyptian cat,n02124075,cat,3996
0.5172077417373657,groenendael,n02105056,dog,10716
0.9567387700080872,dalmatian,n02110341,dog,3454
0.8872815370559692,Siamese cat,n02123597,cat,11072
0.4693087041378021,Siberian husky,n02110185,dog,3554
0.6870246529579163,Egyptian cat,n02124075,cat,5536
0.7621952891349792,Norwegian elkhound,n02091467,dog,9091
0.7410489320755005,Labrador retriever,n02099712,dog,12461
0.23740413784980774,tabby,n02122878,cat,11467
0.23740413784980774,tabby,n02123045,cat,6191
0.9149567484855652,tabby,n02122878,cat,10527
0.9149567484855652,tabby,n02123045,cat,5823
0.5898080468177795,Chihuahua,n02085620,dog,4993
0.3842593729496002,Egyptian cat,n02124075,cat,2040
0.3368697762489319,Egyptian cat,n02124075,cat,7059
0.2212274819612503,Egyptian cat,n02124075,cat,10258
0.8647438883781433,basenji,n02110806,dog,2488
0.6256304979324341,German short-haired pointer,n02100236,dog,9416
0.08213389664888382,Norwegian elkhound,n02091467,dog,11920
0.41551002860069275,Labrador retriever,n02099712,dog,10822
